Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,TotalPrice
2024-05-19,North,Printer,16,1177,Bangalore,Corporate,0.20890872975990915,John,Cash,Yes,Yes,10505,Customer_504,19.118086648009424,2024-05-19,2024-05-22,Ryan,14897.830801161392
2024-05-20,East,Printer,12,253,Chennai,Corporate,0.20159284137811534,Meera,Card,No,No,10506,Customer_505,24.916506049600642,2024-05-20,2024-05-23,Cameron,2423.9641335760416
2024-05-21,South,Laptop,11,1218,Bangalore,Retail,0.07220447691776562,Amit,Cash,No,No,10507,Customer_506,10.158797461356809,2024-05-21,2024-05-24,Ryan,12430.604418255776
2024-05-22,South,Laptop,5,1554,Bangalore,Retail,0.2230807552681853,John,Card,No,No,10508,Customer_507,42.66159484591814,2024-05-22,2024-05-25,Eric,6036.6625315662
2024-05-23,Central,Phone,18,983,Delhi,Corporate,0.2250815488415315,Meera,UPI,No,Yes,10509,Customer_508,6.243432478516878,2024-05-23,2024-05-26,Eric,13711.40707479794
2024-05-24,East,Desk,19,440,Chennai,Corporate,0.09518669513277159,Sara,UPI,No,No,10510,Customer_509,42.52958429445934,2024-05-24,2024-05-27,Ryan,7564.239228690029
2024-05-25,North,Printer,6,1978,Delhi,Retail,0.14511414971721395,Sara,UPI,No,No,10511,Customer_510,11.312825575458506,2024-05-25,2024-05-28,Eric,10145.785271156104
2024-05-26,South,Phone,18,1753,Bangalore,Retail,0.08838099988213681,John,UPI,Yes,Yes,10512,Customer_511,44.89538506840184,2024-05-26,2024-05-29,Eric,28765.225929719058
2024-05-27,East,Desk,6,682,Mumbai,Corporate,0.077611521097286,Amit,Card,Yes,No,10513,Customer_512,37.83976868012708,2024-05-27,2024-05-30,Ryan,3774.413655669906
2024-05-28,South,Phone,4,1212,Bangalore,Corporate,0.007768821074845544,Meera,UPI,No,Yes,10514,Customer_513,12.41016181282873,2024-05-28,2024-05-31,Cameron,4810.336755429149
2024-05-29,South,Printer,12,386,Delhi,Retail,0.08556352339599962,John,UPI,No,Yes,10515,Customer_514,30.461809678676065,2024-05-29,2024-06-01,Ryan,4235.66975962973
2024-05-30,North,Laptop,19,855,Mumbai,Corporate,0.16619098496348245,Sara,UPI,Yes,No,10516,Customer_515,19.069534145984875,2024-05-30,2024-06-02,Sophie,13545.227449268228
2024-05-31,West,Laptop,2,461,Delhi,Retail,0.0004803562647086479,Amit,UPI,No,Yes,10517,Customer_516,13.020489451021255,2024-05-31,2024-06-03,Eric,921.5571115239386
2024-06-01,Central,Desk,17,1152,Delhi,Retail,0.08496572514290023,Meera,Card,No,No,10518,Customer_517,43.66319897349988,2024-06-01,2024-06-04,Ryan,17920.031238801443
2024-06-02,Central,Chair,11,1587,Chennai,Retail,0.26442309969697503,John,UPI,Yes,No,10519,Customer_518,23.15852449282532,2024-06-02,2024-06-05,Eric,12840.965948589908
2024-06-03,North,Desk,11,690,Mumbai,Corporate,0.17809457553220825,Meera,Cash,No,No,10520,Customer_519,22.934467146442213,2024-06-03,2024-06-06,Cameron,6238.2621717105385
2024-06-04,South,Chair,16,630,Bangalore,Retail,0.18235884722429413,Amit,Cash,No,No,10521,Customer_520,12.6449003662979,2024-06-04,2024-06-07,Eric,8241.822819979116
2024-06-05,East,Phone,2,438,Delhi,Retail,0.12100929150790596,Amit,Cash,Yes,Yes,10522,Customer_521,22.23795542386004,2024-06-05,2024-06-08,Ryan,769.9958606390744
2024-06-06,South,Phone,2,503,Bangalore,Corporate,0.2029416430477233,Sara,Cash,Yes,No,10523,Customer_522,44.22275808479826,2024-06-06,2024-06-09,Cameron,801.8407070939903
2024-06-07,North,Printer,8,497,Chennai,Corporate,0.05697982986910774,Amit,Cash,Yes,No,10524,Customer_523,21.340791972033617,2024-06-07,2024-06-10,Cameron,3749.4481964404276
2024-06-08,Central,Chair,13,275,Chennai,Retail,0.24562404311525748,John,Cash,Yes,No,10525,Customer_524,47.82216031249046,2024-06-08,2024-06-11,Cameron,2696.8940458629545
2024-06-09,South,Printer,10,1923,Mumbai,Retail,0.03500673598076994,Meera,Card,Yes,Yes,10526,Customer_525,47.583900464377436,2024-06-09,2024-06-12,Sophie,18556.820467089794
2024-06-10,Central,Laptop,8,1556,Chennai,Corporate,0.19680040639593277,Amit,Cash,No,Yes,10527,Customer_526,11.520439668830571,2024-06-10,2024-06-13,Ryan,9998.22854118343
2024-06-11,East,Chair,4,1198,Chennai,Corporate,0.10234479774590491,Amit,UPI,No,No,10528,Customer_527,12.97900640851902,2024-06-11,2024-06-14,Ryan,4301.563729201624
2024-06-12,Central,Desk,15,1981,Bangalore,Corporate,0.22425389117474304,John,Cash,No,Yes,10529,Customer_528,43.820333164935015,2024-06-12,2024-06-15,Cameron,23051.29562374251
2024-06-13,Central,Laptop,1,841,Chennai,Retail,0.164929365379806,Meera,Card,No,Yes,10530,Customer_529,22.674241351612363,2024-06-13,2024-06-16,Eric,702.2944037155831
2024-06-14,West,Laptop,11,1697,Chennai,Retail,0.13570591154361486,Meera,Cash,No,No,10531,Customer_530,5.196829202735421,2024-06-14,2024-06-17,Cameron,16133.77774921534
2024-06-15,West,Desk,7,1026,Delhi,Retail,0.050826720627974095,Sara,UPI,Yes,No,10532,Customer_531,17.324231886741693,2024-06-15,2024-06-18,Sophie,6816.96249244989
2024-06-16,West,Laptop,17,482,Chennai,Corporate,0.19104643928530585,Sara,UPI,No,No,10533,Customer_532,31.893304693800197,2024-06-16,2024-06-19,Cameron,6628.565476496204
2024-06-17,Central,Chair,18,790,Delhi,Retail,0.29243095302612393,Meera,Card,No,No,10534,Customer_533,40.96696846819856,2024-06-17,2024-06-20,Ryan,10061.631847968518
2024-06-18,North,Printer,12,271,Chennai,Corporate,0.2476810274721045,John,Card,No,No,10535,Customer_534,11.00248776919668,2024-06-18,2024-06-21,Cameron,2446.541298660716
2024-06-19,Central,Laptop,9,1486,Chennai,Retail,0.018002457776703538,John,Card,No,Yes,10536,Customer_535,9.97436139875309,2024-06-19,2024-06-22,Eric,13133.235129694367
2024-06-20,North,Chair,5,902,Mumbai,Corporate,0.11286881350835731,Sara,Card,No,No,10537,Customer_536,46.49416941075492,2024-06-20,2024-06-23,Ryan,4000.9616510773085
2024-06-21,North,Phone,10,774,Mumbai,Retail,0.2776749027570815,Amit,Cash,Yes,No,10538,Customer_537,38.80167655201622,2024-06-21,2024-06-24,Eric,5590.79625266019
2024-06-22,West,Chair,4,1199,Delhi,Retail,0.15091312426710643,John,Cash,No,No,10539,Customer_538,31.54008203501353,2024-06-22,2024-06-25,Cameron,4072.2206560149575
2024-06-23,South,Printer,5,1091,Chennai,Corporate,0.19863354774245376,Amit,UPI,No,No,10540,Customer_539,39.61340554981676,2024-06-23,2024-06-26,Ryan,4371.453997064915
2024-06-24,East,Chair,10,211,Bangalore,Corporate,0.2737798036774171,John,Card,No,No,10541,Customer_540,24.29844625879873,2024-06-24,2024-06-27,Sophie,1532.32461424065
2024-06-25,West,Desk,11,340,Mumbai,Retail,0.2621384071259642,Meera,Card,No,Yes,10542,Customer_541,39.1305086289107,2024-06-25,2024-06-28,Ryan,2759.6023573488937
2024-06-26,West,Printer,10,1989,Bangalore,Corporate,0.1505461126621533,Sara,Cash,No,No,10543,Customer_542,21.731134607354107,2024-06-26,2024-06-29,Eric,16895.63781914977
2024-06-27,South,Phone,8,1778,Mumbai,Corporate,0.13129389079728063,Amit,Card,No,Yes,10544,Customer_543,15.984255762167106,2024-06-27,2024-06-30,Ryan,12356.47569729948
2024-06-28,East,Desk,2,216,Mumbai,Retail,0.10190778554387613,Amit,UPI,Yes,No,10545,Customer_544,37.80560395818359,2024-06-28,2024-07-01,Sophie,387.9758366450455
2024-06-29,Central,Chair,8,1286,Chennai,Corporate,0.21570583294886733,Meera,UPI,No,No,10546,Customer_545,23.885253147077073,2024-06-29,2024-07-02,Sophie,8068.818390622053
2024-06-30,Central,Printer,16,452,Mumbai,Retail,0.08609603984146298,John,Card,Yes,No,10547,Customer_546,49.16196969467877,2024-06-30,2024-07-03,Sophie,6609.35343986654
2024-07-01,West,Phone,5,664,Bangalore,Retail,0.07496628192927003,Amit,UPI,Yes,Yes,10548,Customer_547,20.726833203864544,2024-07-01,2024-07-04,Sophie,3071.1119439948234
2024-07-02,East,Desk,3,575,Mumbai,Corporate,0.10687496838113403,John,UPI,No,No,10549,Customer_548,46.477733923897965,2024-07-02,2024-07-05,Eric,1540.6406795425437
2024-07-03,West,Phone,12,1180,Delhi,Corporate,0.053164517063637604,Meera,Cash,No,No,10550,Customer_549,46.98331468551858,2024-07-03,2024-07-06,Ryan,13407.190438378891
2024-07-04,North,Chair,13,719,Chennai,Retail,0.2085359447837302,Sara,UPI,No,No,10551,Customer_550,15.883382617913576,2024-07-04,2024-07-07,Cameron,7397.814524106474
2024-07-05,West,Phone,13,289,Chennai,Retail,0.18487219479918368,Amit,Card,Yes,No,10552,Customer_551,40.9199531714606,2024-07-05,2024-07-08,Sophie,3062.435164139467
2024-07-06,West,Laptop,10,919,Delhi,Retail,0.14486356023475308,John,Card,No,No,10553,Customer_552,24.48835273150543,2024-07-06,2024-07-09,Cameron,7858.703881442619
2024-07-07,Central,Desk,4,1003,Delhi,Retail,0.11709773377846638,Amit,UPI,No,No,10554,Customer_553,46.28861272536566,2024-07-07,2024-07-10,Cameron,3542.2038920807927
2024-07-08,Central,Phone,9,995,Delhi,Retail,0.2727187628690194,John,Card,No,No,10555,Customer_554,25.255592268585747,2024-07-08,2024-07-11,Ryan,6512.803478507931
2024-07-09,Central,Chair,2,829,Mumbai,Retail,0.008737135496731585,John,Cash,Yes,Yes,10556,Customer_555,38.49366728018148,2024-07-09,2024-07-12,Cameron,1643.513829346419
2024-07-10,North,Chair,19,1398,Chennai,Corporate,0.23073232305218974,John,UPI,Yes,No,10557,Customer_556,26.013533412370904,2024-07-10,2024-07-13,Cameron,20433.28803508774
2024-07-11,Central,Phone,1,275,Delhi,Corporate,0.27057287152466664,Meera,UPI,No,No,10558,Customer_557,15.251034007078529,2024-07-11,2024-07-14,Eric,200.59246033071665
2024-07-12,East,Chair,7,1836,Mumbai,Corporate,0.13390637382897777,Sara,UPI,Yes,No,10559,Customer_558,13.970755802510883,2024-07-12,2024-07-15,Cameron,11131.035283549978
2024-07-13,South,Printer,17,1125,Delhi,Retail,0.16520714744119402,Amit,Card,No,Yes,10560,Customer_559,24.14440374153555,2024-07-13,2024-07-16,Ryan,15965.413305187165
2024-07-14,East,Printer,3,1886,Bangalore,Corporate,0.28333910636461135,Sara,Card,Yes,Yes,10561,Customer_560,38.99725956563967,2024-07-14,2024-07-17,Cameron,4054.867336189029
2024-07-15,East,Printer,3,599,Bangalore,Retail,0.06368325458565433,John,UPI,No,No,10562,Customer_561,32.22821683313451,2024-07-15,2024-07-18,Ryan,1682.5611915095792
2024-07-16,Central,Laptop,3,1169,Chennai,Retail,0.15604045433540545,John,Card,Yes,Yes,10563,Customer_562,35.98831804552445,2024-07-16,2024-07-19,Sophie,2959.766126645733
2024-07-17,South,Phone,17,1294,Mumbai,Corporate,0.14241633813846385,Sara,Card,No,No,10564,Customer_563,17.70468578293741,2024-07-17,2024-07-20,Cameron,18865.12539363007
2024-07-18,South,Laptop,7,1403,Bangalore,Retail,0.07751779436111102,Sara,UPI,No,No,10565,Customer_564,26.664590568092247,2024-07-18,2024-07-21,Cameron,9059.697741579528
2024-07-19,South,Chair,14,1347,Bangalore,Retail,0.24557796911193236,Amit,UPI,Yes,Yes,10566,Customer_565,6.997786923619715,2024-07-19,2024-07-22,Cameron,14226.890658487178
2024-07-20,North,Laptop,17,1604,Mumbai,Retail,0.2698801784289707,John,Card,Yes,No,10567,Customer_566,41.78895871811543,2024-07-20,2024-07-23,Sophie,19908.907294598826
2024-07-21,Central,Chair,18,1516,Delhi,Retail,0.23457977393646265,Sara,UPI,Yes,Yes,10568,Customer_567,49.54514730079436,2024-07-21,2024-07-24,Eric,20886.787128821805
2024-07-22,South,Chair,13,996,Mumbai,Retail,0.05860768825458251,Meera,UPI,Yes,Yes,10569,Customer_568,23.30955781811019,2024-07-22,2024-07-25,Cameron,12189.147652479665
2024-07-23,North,Desk,18,394,Delhi,Retail,0.02602459065041447,John,UPI,Yes,Yes,10570,Customer_569,5.493364390919451,2024-07-23,2024-07-26,Ryan,6907.43360310726
2024-07-24,West,Printer,4,427,Bangalore,Corporate,0.18163334559160269,John,UPI,No,No,10571,Customer_570,12.64066877979263,2024-07-24,2024-07-27,Eric,1397.7702457295425
2024-07-25,West,Chair,1,1654,Bangalore,Retail,0.01712842815296518,Amit,Card,No,No,10572,Customer_571,34.36370949876885,2024-07-25,2024-07-28,Eric,1625.6695798349956
2024-07-26,North,Desk,18,1659,Bangalore,Retail,0.20184776656742526,Meera,UPI,Yes,No,10573,Customer_572,32.54356931917366,2024-07-26,2024-07-29,Eric,23834.42199476355
2024-07-27,North,Printer,1,660,Chennai,Retail,0.1591272660981728,Amit,Cash,No,No,10574,Customer_573,40.453912381349475,2024-07-27,2024-07-30,Cameron,554.9760043752059
2024-07-28,Central,Chair,13,817,Chennai,Retail,0.19883571982309908,Meera,UPI,No,No,10575,Customer_574,16.424780493248065,2024-07-28,2024-07-31,Sophie,8509.165819758864
2024-07-29,Central,Chair,10,1244,Chennai,Corporate,0.1770512320949232,Amit,Cash,Yes,No,10576,Customer_575,39.363436199621034,2024-07-29,2024-08-01,Sophie,10237.482672739156
2024-07-30,West,Laptop,11,263,Mumbai,Corporate,0.12681077085815182,Meera,UPI,No,No,10577,Customer_576,35.95928096856514,2024-07-30,2024-08-02,Cameron,2526.136439907367
2024-07-31,South,Laptop,9,364,Bangalore,Retail,0.06026315404206847,Meera,Cash,No,Yes,10578,Customer_577,19.526652397122948,2024-07-31,2024-08-03,Ryan,3078.5779073581834
2024-08-01,West,Printer,9,226,Bangalore,Retail,0.09171064074314657,Meera,Cash,Yes,No,10579,Customer_578,29.54696666256329,2024-08-01,2024-08-04,Ryan,1847.4605567284398
2024-08-02,South,Chair,5,1534,Mumbai,Retail,0.15735017226569292,Sara,UPI,Yes,No,10580,Customer_579,11.627321382424702,2024-08-02,2024-08-05,Ryan,6463.124178722135
2024-08-03,South,Phone,1,1211,Chennai,Corporate,0.19556042809428176,John,UPI,No,No,10581,Customer_580,25.36540265460122,2024-08-03,2024-08-06,Cameron,974.1763215778248
2024-08-04,Central,Laptop,17,484,Mumbai,Corporate,0.23384490506535854,Meera,UPI,Yes,Yes,10582,Customer_581,44.65388028000384,2024-08-04,2024-08-07,Sophie,6303.92412112223
2024-08-05,East,Printer,2,1883,Chennai,Corporate,0.23015121553471823,Sara,Cash,No,Yes,10583,Customer_582,23.953612092142585,2024-08-05,2024-08-08,Cameron,2899.250522296251
2024-08-06,East,Chair,13,480,Bangalore,Corporate,0.2918066229783256,Sara,Card,Yes,Yes,10584,Customer_583,42.78050179139399,2024-08-06,2024-08-09,Sophie,4419.126672615248
2024-08-07,North,Chair,9,1037,Delhi,Retail,0.08575243459902283,Amit,Card,Yes,No,10585,Customer_584,31.56140143668625,2024-08-07,2024-08-10,Eric,8532.67252788732
2024-08-08,Central,Phone,4,1030,Chennai,Corporate,0.021333212464031037,John,UPI,Yes,Yes,10586,Customer_585,13.634452089606054,2024-08-08,2024-08-11,Cameron,4032.107164648192
2024-08-09,South,Printer,5,1387,Bangalore,Corporate,0.10369708066255778,John,Card,Yes,Yes,10587,Customer_586,31.149781011405338,2024-08-09,2024-08-12,Sophie,6215.860745605161
2024-08-10,East,Chair,11,1117,Bangalore,Retail,0.222988342567223,Amit,Card,No,No,10588,Customer_587,27.769249812067855,2024-08-10,2024-08-13,Eric,9547.142234876532
2024-08-11,South,Laptop,19,423,Delhi,Retail,0.13143349530998855,John,UPI,Yes,No,10589,Customer_588,22.93886008383728,2024-08-11,2024-08-14,Eric,6980.668998193622
2024-08-12,East,Phone,3,983,Bangalore,Corporate,0.2453365291768258,Amit,Cash,Yes,No,10590,Customer_589,10.383369778223166,2024-08-12,2024-08-15,Cameron,2225.502575457541
2024-08-13,East,Printer,12,1369,Bangalore,Corporate,0.16479790955580448,Sara,UPI,No,Yes,10591,Customer_590,23.751889873125343,2024-08-13,2024-08-16,Sophie,13720.699941817244
2024-08-14,East,Phone,19,1164,Chennai,Corporate,0.2789375167891509,Sara,Card,No,No,10592,Customer_591,8.27430693078322,2024-08-14,2024-08-17,Eric,15947.017878691138
2024-08-15,Central,Laptop,19,1149,Chennai,Corporate,0.2843590325997206,Meera,Cash,No,No,10593,Customer_592,9.444607312943806,2024-08-15,2024-08-18,Cameron,15623.157959315498
2024-08-16,West,Printer,13,1253,Delhi,Retail,0.020791351805624612,Amit,Card,No,No,10594,Customer_593,23.71624398197222,2024-08-16,2024-08-19,Eric,15950.329670438181
2024-08-17,South,Phone,7,244,Delhi,Retail,0.1369240319137273,Sara,Cash,Yes,No,10595,Customer_594,18.742166688580866,2024-08-17,2024-08-20,Ryan,1474.133753491354
2024-08-18,Central,Desk,15,670,Bangalore,Corporate,0.1829067183748704,Sara,Card,No,No,10596,Customer_595,46.649494663800056,2024-08-18,2024-08-21,Cameron,8211.787480332552
2024-08-19,Central,Laptop,7,233,Chennai,Corporate,0.07676176224366384,Amit,UPI,Yes,No,10597,Customer_596,21.906761242112175,2024-08-19,2024-08-22,Eric,1505.8015657805843
2024-08-20,Central,Laptop,8,852,Delhi,Corporate,0.12212303381369406,Sara,Card,No,Yes,10598,Customer_597,39.103615493244504,2024-08-20,2024-08-23,Cameron,5983.609401525861
2024-08-21,Central,Laptop,5,1650,Delhi,Corporate,0.2033044623353095,John,Card,Yes,No,10599,Customer_598,28.861138686480924,2024-08-21,2024-08-24,Cameron,6572.738185733697
2024-08-22,Central,Desk,14,1029,Mumbai,Corporate,0.06802026806950842,Sara,Cash,No,Yes,10600,Customer_599,36.68385508890509,2024-08-22,2024-08-25,Sophie,13426.100018190662
2024-08-23,North,Desk,4,420,Delhi,Retail,0.18059440589233572,Amit,Card,Yes,Yes,10601,Customer_600,16.705219235692965,2024-08-23,2024-08-26,Sophie,1376.6013981008762
2024-08-24,South,Chair,10,733,Bangalore,Retail,0.2092343484492918,John,UPI,Yes,No,10602,Customer_601,47.385723777724806,2024-08-24,2024-08-27,Eric,5796.312225866691
2024-08-25,Central,Phone,15,891,Chennai,Retail,0.027148893328760026,John,UPI,No,Yes,10603,Customer_602,28.85398236114908,2024-08-25,2024-08-28,Cameron,13002.155040661122
2024-08-26,South,Chair,18,1590,Delhi,Corporate,0.1492587948082358,Sara,UPI,Yes,Yes,10604,Customer_603,42.409583207836235,2024-08-26,2024-08-29,Cameron,24348.21329258829
2024-08-27,North,Phone,13,1131,Mumbai,Corporate,0.07892400897725722,Meera,Cash,Yes,Yes,10605,Customer_604,21.427056206425107,2024-08-27,2024-08-30,Ryan,13542.580296007387
2024-08-28,North,Desk,8,1040,Chennai,Retail,0.21731590679941337,John,Cash,Yes,No,10606,Customer_605,9.509510707273604,2024-08-28,2024-08-31,Cameron,6511.931655428881
2024-08-29,South,Desk,9,1966,Delhi,Retail,0.05686665256108214,Amit,Card,Yes,Yes,10607,Customer_606,35.3170241474382,2024-08-29,2024-09-01,Sophie,16687.80144958421
2024-08-30,East,Chair,16,1210,Mumbai,Corporate,0.2676713746614319,Meera,Card,No,Yes,10608,Customer_607,5.349184175184102,2024-08-30,2024-09-02,Cameron,14177.88218655468
2024-08-31,West,Printer,19,1773,Delhi,Retail,0.12928240095549806,Meera,Card,Yes,Yes,10609,Customer_608,26.388183945447874,2024-08-31,2024-09-03,Sophie,29331.863759012136
2024-09-01,East,Chair,16,781,Chennai,Corporate,0.05940090909226605,John,Cash,Yes,Yes,10610,Customer_609,13.676085619990666,2024-09-01,2024-09-04,Ryan,11753.726239983043
2024-09-02,East,Phone,7,1339,Chennai,Corporate,0.1314065389050988,Sara,Cash,No,No,10611,Customer_610,33.2318976995913,2024-09-02,2024-09-05,Eric,8141.326510842509
2024-09-03,East,Chair,14,438,Chennai,Retail,0.12262312884255835,Meera,Card,No,No,10612,Customer_611,49.073894291203345,2024-09-03,2024-09-06,Sophie,5380.074973937432
2024-09-04,Central,Laptop,14,1558,Bangalore,Retail,0.1286756878481131,Sara,Cash,No,Yes,10613,Customer_612,25.898130784429068,2024-09-04,2024-09-07,Eric,19005.325896656956
2024-09-05,North,Phone,4,640,Delhi,Retail,0.17566838804923407,John,Cash,Yes,No,10614,Customer_613,41.787421543655,2024-09-05,2024-09-08,Eric,2110.288926593961
2024-09-06,East,Phone,15,347,Bangalore,Corporate,0.15635211747406125,Amit,UPI,Yes,No,10615,Customer_614,27.850288412800445,2024-09-06,2024-09-09,Eric,4391.187228547512
2024-09-07,North,Printer,3,1232,Chennai,Corporate,0.0449331395042708,Meera,UPI,No,Yes,10616,Customer_615,27.312801399681085,2024-09-07,2024-09-10,Eric,3529.9271163922153
2024-09-08,South,Desk,5,1511,Mumbai,Retail,0.019673721793990896,Amit,Card,Yes,No,10617,Customer_616,46.869057193045,2024-09-08,2024-09-11,Sophie,7406.365031846399
2024-09-09,West,Phone,1,587,Delhi,Corporate,0.21882463461796214,Sara,Card,No,No,10618,Customer_617,45.048464093600664,2024-09-09,2024-09-12,Ryan,458.54993947925624
2024-09-10,South,Desk,3,1273,Bangalore,Corporate,0.16791523077849405,Sara,UPI,Yes,Yes,10619,Customer_618,40.361020933458846,2024-09-10,2024-09-13,Cameron,3177.7317336569313
2024-09-11,South,Chair,15,1740,Delhi,Corporate,0.10770023042377912,Amit,Cash,No,Yes,10620,Customer_619,18.331508899255283,2024-09-11,2024-09-14,Sophie,23289.023985939366
2024-09-12,Central,Laptop,8,1115,Mumbai,Retail,0.24250734674942215,John,Card,Yes,No,10621,Customer_620,29.525378707577325,2024-09-12,2024-09-15,Ryan,6756.834466995155
2024-09-13,West,Printer,4,837,Bangalore,Corporate,0.11641754227828709,John,Card,No,No,10622,Customer_621,15.075375498755825,2024-09-13,2024-09-16,Cameron,2958.234068452295
2024-09-14,South,Desk,2,1810,Chennai,Retail,0.23878952688018223,Meera,Card,Yes,No,10623,Customer_622,24.97625141209429,2024-09-14,2024-09-17,Eric,2755.58191269374
2024-09-15,South,Phone,10,1900,Bangalore,Retail,0.0917268382537124,Meera,Cash,No,No,10624,Customer_623,26.789587959190577,2024-09-15,2024-09-18,Cameron,17257.190073179463
2024-09-16,West,Desk,4,477,Delhi,Corporate,0.021853589263559924,John,UPI,Yes,Yes,10625,Customer_624,42.42380180761989,2024-09-16,2024-09-19,Cameron,1866.3033516851276
2024-09-17,West,Phone,3,1188,Delhi,Retail,0.27979190813997873,John,Card,Yes,Yes,10626,Customer_625,45.32127643962469,2024-09-17,2024-09-20,Ryan,2566.821639389116
